Id,MasterName,ReportGroup,Status,MajorGroup,FamilyGroup,RecipeLink,MenuItemName,ObjectNumber,HierarchyId,LP_DontPrintWhenNOPrefix,LP_PrintQuantityAlways,LP_FlavourItem,LP_DoNotPrintWhenDisplayInDefaultState,LP_SugarCaneItem,LP_PrintInDefaultState
4448,80039,1,"00000000	",2000,20003,,Nutrl Pineapple Vodka Seltzer 16oz Can,512000057,42,,,,,,
4449,80041,1,"00000000	",2000,20003,,Ommegang Witte Wheat Ale 16oz Can,512000058,42,,,,,,
4450,80043,1,"00000000	",2000,20001,,Peroni Nastro Azzurro Pilsner 12oz Bottle,512000059,42,,,,,,
4451,80045,1,"00000000	",2000,20003,,Pilsner Urquell 16oz Can,512000060,42,,,,,,
4452,80047,1,"00000000	",2000,20001,,Samuel Adams Boston Lager 12oz Bottle,512000061,42,,,,,,
4453,80049,1,"00000000	",2000,20003,,Samuel Adams Boston Lager 16oz Can,512000062,42,,,,,,
4454,80051,1,"00000000	",2000,20003,,Samuel Adams Juicy IPA 12oz Can,512000063,42,,,,,,
4455,80053,1,"00000000	",2000,20003,,Samuel Adams Juicy IPA 16oz Can,512000064,42,,,,,,
4456,80055,1,"00000000	",2000,20003,,Sapporo Premium Lager 12oz Can,512000065,42,,,,,,
4457,80057,1,"00000000	",2000,20003,,Sapporo Premium Lager 16.9oz Can,512000066,42,,,,,,
4458,80059,1,"00000000	",2000,20003,,Sapporo Premium Lager 22oz Can,512000067,42,,,,,,
4459,80061,1,"00000000	",2000,20003,,Steam Whistle Pilsner 16oz Can,512000068,42,,,,,,
4460,80063,1,"00000000	",2000,20003,,Stella Artois Pilsner 16oz Can,512000069,42,,,,,,
4461,80065,1,"00000000	",2000,20003,,Stone Arrogant Bastard Ale 16oz Can,512000070,42,,,,,,
4462,80067,1,"00000000	",2000,20003,,Surfside Lemonade 12oz Can,512000071,42,,,,,,
4463,80069,1,"00000000	",2000,20003,,Talea Sun's Up Hazy IPA  16oz Can,512000072,42,,,,,,
4464,80071,1,"00000000	",2000,20003,,Twisted Tea Hard Iced Tea 12oz Can,512000073,42,,,,,,
4465,80073,1,"00000000	",2000,20003,,Unibroue Blanche de Chambly 16oz Can,512000074,42,,,,,,
4466,80075,1,"00000000	",2000,20003,,Victory Berry Monkey 12oz Can,512000075,42,,,,,,
4467,80077,1,"00000000	",2000,20001,,Victory Dirtwolf Double IPA 12oz Bottle,512000076,42,,,,,,
4468,80079,1,"00000000	",2000,20003,,Vizzy Hard Seltzer Blueberry Pomegranate 16oz Can,512000077,42,,,,,,
4469,80081,1,"00000000	",2000,20003,,Von Trapp Kölsch 12oz Can,512000078,42,,,,,,
4470,80083,1,"00000000	",2000,20003,,White Claw Black Cherry Hard Seltzer 12oz Can,512000079,42,,,,,,
4471,80085,1,"00000000	",2000,20003,,White Claw Black Cherry Hard Seltzer 16oz Can,512000080,42,,,,,,
4472,80087,1,"00000000	",2000,20003,,Workhorse West Coast IPA 12oz Can,512000081,42,,,,,,
4473,80089,1,"00000000	",2000,20003,,Yard's Brawler Ale 12oz Can,512000082,42,,,,,,
4474,80091,1,"00000000	",2000,20003,,Yard's Philadelphia Pale Ale 12oz Can,512000083,42,,,,,,
4475,80093,1,"00000000	",2000,20003,,Yuengling Lager 16oz Can,512000084,42,,,,,,
11652,115485,1,"00000000	",2000,20001,,Michelob Ultra Lager,512000085,42,,,,,,
10899,123845,1,"00000000	",2000,20001,,Stone Brewing Hazy IPA Can,512000086,42,,,,,,
13264,124027,1,"00000000	",2000,20001,,Michelob Ultra Lager 16oz Can,512000087,42,,,,,,
13304,125402,1,"00000000	",2000,20001,,Dogfish Head Grateful Dead 12oz Can,512000088,42,,,,,,
13321,127141,1,"00000000	",2000,20003,,Corona Extra Lager 16oz Can,512000089,42,,,,,,
13322,127163,1,"00000000	",2000,20001,,La Chouffe Belgian Blonde Ale 11.2oz Bottle,512000090,42,,,,,,
13323,127165,1,"00000000	",2000,20001,,Mytho's Greek Lager 11.2oz Bottle,512000091,42,,,,,,
17818,171682,1,"00000000	",2000,20003,,Stone Hazy IPA 12oz Can,512000092,42,,,,,,
4476,80095,1,"00000000	",,,,**END BEER BOTTLS AND CANS RANGE**,512999999,42,,,,,,
4924,79586,23,"00000000	",2500,,,**BEGIN 5OZ RED WINE RANGE**,520000000,42,,,,,,
4926,79590,23,"00000000	",2500,25002,,"5oz Merlot, Andinismo, Chile",520000002,42,,,,,,
4928,79594,23,"00000000	",2500,25002,,"5oz Pinot Noir, Unshackled by the Prisoner, Napa Valley, California",520000004,42,,,,,,
4942,79622,23,"00000000	",2500,25002,,"5oz Super Tuscan, Argiano Non Confunditur, Italy",520000018,42,,,,,,
4943,79624,23,"00000000	",2500,25002,,"5oz Super Tuscan, Armasto, Italy",520000019,42,,,,,,
4944,79626,23,"00000000	",2500,25002,,"5oz Chianti Reserva, Armasto, Italy",520000020,42,,,,,,
4946,79630,23,"00000000	",2500,25002,,"5oz Malbec, Bodega Argento Organic 'Reserva'",520000022,42,,,,,,
4947,79632,23,"00000000	",2500,25002,,"5oz Grand Cru, Cote Puyblanquet Saint Emilion, France",520000023,42,,,,,,
4948,79634,23,"00000000	",2500,25002,,"5oz Red Blend. Conundrum, California",520000024,42,,,,,,
4949,79636,23,"00000000	",2500,25002,,"5oz Red Blend, E. Guigal Côtes du Rhône, France",520000025,42,,,,,,
4950,79638,23,"00000000	",2500,25002,,"5oz Pinot Noir, EOS, California",520000026,42,,,,,,
4951,79640,23,"00000000	",2500,25002,,"5oz Red Blend, Family Tree 'The Padre', Ontario",520000027,42,,,,,,
4952,79642,23,"00000000	",2500,25002,,"5oz Pinot Noir, Henry of Pelham, Ontario",520000028,42,,,,,,
4953,79644,23,"00000000	",2500,25002,,"5oz Cabernet Sauvignon, Iconoclast, California",520000029,42,,,,,,
4954,79646,23,"00000000	",2500,25002,,"5oz Sangiovese, IL Poggione Rosso di Toscana, Italy",520000030,42,,,,,,
4955,79648,23,"00000000	",2500,25002,,"5oz Cabernet Shiraz, Inniskillin, Ontario",520000031,42,,,,,,
4956,79650,23,"00000000	",2500,25002,,"5oz Cabernet Sauvignon, Jackson-Triggs, Ontario",520000032,42,,,,,,
4957,79652,23,"00000000	",2500,25002,,"5oz Cabernet Sauvignon, Josh Cellars Craftsman's, California",520000033,42,,,,,,
4958,79654,23,"00000000	",2500,25002,,"5oz Pinot Noir, Kim Crawford, New Zeland",520000034,42,,,,,,
4959,79656,23,"00000000	",2500,25002,,"5oz Malbec Reserva, Luigi Bosca, Argentina",520000035,42,,,,,,
4960,79658,23,"00000000	",2500,25002,,"5oz Pinot Noir, Meiomi, California",520000036,42,,,,,,
4961,79660,23,"00000000	",2500,25002,,"5oz Pinot Noir, Narracion, Chile",520000037,42,,,,,,
4962,79662,23,"00000000	",2500,25002,,"5oz Barolo, Pertinace, Italy",520000038,42,,,,,,
4963,79664,23,"00000000	",2500,25002,,"5oz Chianti, Ruffino, Italy",520000039,42,,,,,,
4964,79666,23,"00000000	",2500,25002,,"5oz Sangiovese Blend, Ruffino, Italy",520000040,42,,,,,,
4965,79668,23,"00000000	",2500,25002,,"5oz Chianti, Ruffino Riserva Ducale, Italy",520000041,42,,,,,,
4966,79670,23,"00000000	",2500,25002,,"5oz Zinfandel, Seghesio Sonoma, California",520000042,42,,,,,,
4967,79672,23,"00000000	",2500,25002,,"5oz Cabernet Sauvignon, Sterling, California",520000043,42,,,,,,
4968,79674,23,"00000000	",2500,25002,,"5oz Cabernet Sauvignon, Taureau, Chile",520000044,42,,,,,,
4969,79676,23,"00000000	",2500,25002,,"5oz Pinot Noir, Trinity Oaks, California",520000045,42,,,,,,
4970,79678,23,"00000000	",2500,25002,,"5oz Merlot, Trius, Ontario",520000046,42,,,,,,
4971,79680,23,"00000000	",2500,25002,,"5oz Red Blend, Trius the ICON, Ontario",520000047,42,,,,,,
4972,79682,23,"00000000	",2500,25002,,"5oz Cabernet Sauvignon, Unshackled by the Prisoner, California",520000048,42,,,,,,
4973,79684,23,"00000000	",2500,25002,,"5oz Cabernet-Merlot, Wayne Gretzky No. 99, Ontario",520000050,42,,,,,,
4974,79686,23,"00000000	",2500,25002,,"5oz Merlot, Wente Vineyards, California",520000051,42,,,,,,
4975,79688,0,"00000000	",2500,,,**END 5OZ RED WINE RANGE**,520999999,42,,,,,,
4976,79690,23,"00000000	",2500,,,**BEGIN 9OZ RED WINE RANGE**,521000000,42,,,,,,
4980,79698,23,"00000000	",2500,25002,,"9oz Pinot Noir, Unshackled by the Prisoner, Napa Valley, California",521000004,42,,,,,,
4994,79726,23,"00000000	",2500,25002,,"9oz Super Tuscan, Argiano Non Confunditur, Italy",521000018,42,,,,,,
4995,79728,23,"00000000	",2500,25002,,"9oz Super Tuscan, Armasto, Italy",521000019,42,,,,,,
4996,79730,23,"00000000	",2500,25002,,"9oz Chianti Reserva, Armasto, Italy",521000020,42,,,,,,
4997,79732,23,"00000000	",2500,25002,,"9oz Pinot Noir, Belle Glos, Las Alturas",521000021,42,,,,,,
4998,79734,23,"00000000	",2500,25002,,"9oz Malbec, Bodega Argento Organic 'Reserva'",521000022,42,,,,,,
4999,79736,23,"00000000	",2500,25002,,"9oz Grand Cru, Cote Puyblanquet Saint Emilion, France",521000023,42,,,,,,
5000,79738,23,"00000000	",2500,25002,,"9oz Red Blend. Conundrum, California",521000024,42,,,,,,
5001,79740,23,"00000000	",2500,25002,,"9oz Red Blend, E. Guigal Côtes du Rhône, France",521000025,42,,,,,,
5002,79742,23,"00000000	",2500,25002,,"9oz Pinot Noir, EOS, California",521000026,42,,,,,,
5003,79744,23,"00000000	",2500,25002,,"9oz Red Blend, Family Tree 'The Padre', Ontario",521000027,42,,,,,,
5004,79746,23,"00000000	",2500,25002,,"9oz Pinot Noir, Henry of Pelham, Ontario",521000028,42,,,,,,
5005,79748,23,"00000000	",2500,25002,,"9oz Cabernet Sauvignon, Iconoclast, California",521000029,42,,,,,,
5006,79750,23,"00000000	",2500,25002,,"9oz Sangiovese, IL Poggione Rosso di Toscana, Italy",521000030,42,,,,,,
5007,79752,23,"00000000	",2500,25002,,"9oz Cabernet Shiraz, Inniskillin, Ontario",521000031,42,,,,,,
5008,79754,23,"00000000	",2500,25002,,"9oz Cabernet Sauvignon, Jackson-Triggs, Ontario",521000032,42,,,,,,
5009,79756,23,"00000000	",2500,25002,,"9oz Cabernet Sauvignon, Josh Cellars Craftsman's, California",521000033,42,,,,,,
5010,79758,23,"00000000	",2500,25002,,"9oz Pinot Noir, Kim Crawford, New Zeland",521000034,42,,,,,,
5011,79760,23,"00000000	",2500,25002,,"9oz Malbec Reserva, Luigi Bosca, Argentina",521000035,42,,,,,,
5012,79762,23,"00000000	",2500,25002,,"9oz Pinot Noir, Meiomi, California",521000036,42,,,,,,
5013,79764,23,"00000000	",2500,25002,,"9oz Pinot Noir, Narracion, Chile",521000037,42,,,,,,
5014,79766,23,"00000000	",2500,25002,,"9oz Barolo, Pertinace, Italy",521000038,42,,,,,,
5015,79768,23,"00000000	",2500,25002,,"9oz Chianti, Ruffino, Italy",521000039,42,,,,,,
5016,79770,23,"00000000	",2500,25002,,"9oz Chianti, Ruffino Riserva Ducale, Italy",521000040,42,,,,,,
5017,79772,23,"00000000	",2500,25002,,"9oz Zinfandel, Seghesio Sonoma, California",521000041,42,,,,,,
5018,79774,23,"00000000	",2500,25002,,"9oz Cabernet Sauvignon, Sterling, California",521000042,42,,,,,,
5019,79776,23,"00000000	",2500,25002,,"9oz Cabernet Sauvignon, Taureau, Chile",521000043,42,,,,,,
5020,79778,23,"00000000	",2500,25002,,"9oz Pinot Noir, Trinity Oaks, California",521000044,42,,,,,,
5021,79780,23,"00000000	",2500,25002,,"9oz Merlot, Trius, Ontario",521000045,42,,,,,,
5022,79782,23,"00000000	",2500,25002,,"9oz Red Blend, Trius the ICON, Ontario",521000046,42,,,,,,
5023,79784,23,"00000000	",2500,25002,,"9oz Cabernet, Unshackled by the Prisoner, California",521000047,42,,,,,,
5024,79786,23,"00000000	",2500,25002,,"9oz Cabernet-Merlot, Wayne Gretzky No. 99, Ontario",521000048,42,,,,,,
5025,79788,23,"00000000	",2500,25002,,"9oz Merlot, Wente Vineyards, California",521000049,42,,,,,,
5026,79790,0,"00000000	",2500,,,**END 9OZ RED WINE RANGE**,521999999,42,,,,,,
5027,79792,0,"00000000	",2500,,,**BEGIN BOTTLE RED WINE RANGE**,522000000,42,,,,,,
5028,79794,23,"00000000	",2500,25001,,"Bottle Pinot Noir, Narracion, Chile",522000001,42,,,,,,
5029,79796,23,"00000000	",2500,25001,,"Bottle Merlot, Andinismo, Chile",522000002,42,,,,,,
5030,79798,23,"00000000	",2500,25001,,"Bottle Cabernet Sauvignon, Taureau, Chile",522000003,42,,,,,,
5031,79800,23,"00000000	",2500,25001,,Bottle Château Côte Puyblanquet,522000006,42,,,,,,
5032,79802,23,"00000000	",2500,25001,,Bottle E. Guigal Côtes du Rhône,522000008,42,,,,,,
10891,123736,23,"00000000	",2500,25001,,"Bottle Merlot, Wente Vineyards, California",522000009,42,,,,,,
5033,79804,23,"00000000	",2500,25001,,"Bottle Barolo, Pertinace, Italy",522000012,42,,,,,,
5034,79806,23,"00000000	",2500,25001,,"Bottle Cabernet Sauvignon, Markham, California",522000013,42,,,,,,
11838,122857,23,"00000000	",2500,25001,,"Bottle Sangiovese, IL Poggione Rosso di Toscana, Italy",522000015,42,,,,,,
5035,79808,23,"00000000	",2500,25001,,Bottle Argiano Non Confunditur,522000018,42,,,,,,
5036,79810,23,"00000000	",2500,25001,,"Bottle Super Tuscan, Armasto, Italy",522000019,42,,,,,,
5037,79812,23,"00000000	",2500,25001,,"Bottle Chianti Reserva, Armasto, Italy",522000020,42,,,,,,
5038,79814,23,"00000000	",2500,25001,,Bottle Belle Glos Clark & Telephone,522000021,42,,,,,,
5039,79816,23,"00000000	",2500,25001,,"Bottle Malbec, Bodega Argento Organic 'Reserva'",522000022,42,,,,,,
5040,79818,23,"00000000	",2500,25001,,"Bottle Grand Cru, Cote Puyblanquet, France",522000023,42,,,,,,
5041,79820,23,"00000000	",2500,25001,,"Bottle Red Blend. Conundrum, California",522000024,42,,,,,,
5042,79822,23,"00000000	",2500,25001,,Bottle E. Guigal Côtes du Rhône,522000025,42,,,,,,
5043,79824,23,"00000000	",2500,25001,,Bottle EOS,522000026,42,,,,,,
5044,79826,23,"00000000	",2500,25001,,Bottle Family Tree 'The Padre',522000027,42,,,,,,
5045,79828,23,"00000000	",2500,25001,,Bottle Henry Of Pelham,522000028,42,,,,,,
5046,79830,23,"00000000	",2500,25001,,"Bottle Cabernet Sauvignon, Iconoclast, California",522000029,42,,,,,,
5047,79832,23,"00000000	",2500,25001,,"Bottle Il Poggione, Rosso di Toscana",522000030,42,,,,,,
5048,79834,23,"00000000	",2500,25001,,Bottle Inniskillin 'Discovery Series',522000031,42,,,,,,
5049,79836,23,"00000000	",2500,25001,,Bottle Jackson-Triggs,522000032,42,,,,,,
5050,79838,23,"00000000	",2500,25001,,"Bottle Cabernet Sauvignon, Josh Cellars Craftsman's, California",522000033,42,,,,,,
5051,79840,23,"00000000	",2500,25001,,Bottle Kim Crawford,522000034,42,,,,,,
5052,79842,23,"00000000	",2500,25001,,Bottle Luigi Bosca 'Reserva,522000035,42,,,,,,
5053,79844,23,"00000000	",2500,25001,,Bottle Meiomi,522000036,42,,,,,,
5054,79846,23,"00000000	",2500,25001,,Bottle Narración,522000037,42,,,,,,
5055,79848,23,"00000000	",2500,25001,,Bottle Ruffino,522000038,42,,,,,,
5056,79850,23,"00000000	",2500,25001,,Bottle Ruffino Riserva Ducale,522000039,42,,,,,,
5057,79852,23,"00000000	",2500,25001,,Bottle Seghesio Sonoma,522000040,42,,,,,,
5058,79854,23,"00000000	",2500,25001,,"Bottle Cabernet Sauvignon, Sterling, California",522000041,42,,,,,,
5059,79856,23,"00000000	",2500,25001,,"Bottle Cabernet Sauvignon, Taureau, Chile",522000042,42,,,,,,
5060,79858,23,"00000000	",2500,25001,,"Bottle Pinot Noir, Trinity Oaks, California",522000043,42,,,,,,
5061,79860,23,"00000000	",2500,25001,,Bottle Trius,522000044,42,,,,,,
5062,79862,23,"00000000	",2500,25001,,Bottle Trius the ICON,522000045,42,,,,,,
5063,79864,23,"00000000	",2500,25001,,Bottle Unshackled by the Prisoner,522000046,42,,,,,,
5064,79866,23,"00000000	",2500,25001,,Bottle Wayne Gretzky No. 99,522000047,42,,,,,,
5065,79868,23,"00000000	",2500,25001,,"Bottle Melot, Wente 'Sandstone', California",522000048,42,,,,,,
5066,79870,0,"00000000	",2500,,,**END BOTTLE RED WINE RANGE**,522999999,42,,,,,,
4477,80098,23,"00000000	",2500,,,**BEGIN 5OZ WHITE WINE RANGE **,523000000,42,,,,,,
4478,80100,23,"00000000	",2500,25002,,"5oz Bordeaux Blanc, Cote Puyblanquet, France",523000001,42,,,,,,
4479,80102,23,"00000000	",2500,25002,,"5oz Chardonnay, Chalk Hill, Sonoma, California",523000002,42,,,,,,
4480,80104,23,"00000000	",2500,25002,,"5oz Chardonnay, Rhys Vineyards 'Santa Cruz Mountains,' California",523000003,42,,,,,,
4481,80106,23,"00000000	",2500,25002,,"5oz Chardonnay, Selk, Chile",523000004,42,,,,,,
4482,80108,23,"00000000	",2500,25002,,"5oz Chardonnay, The Calling, California",523000005,42,,,,,,
4483,80110,23,"00000000	",2500,25002,,"5oz Chenin Blanc, Lieu Dit, Santa Ynez, California",523000006,42,,,,,,
4484,80112,23,"00000000	",2500,25002,,"5oz Pinot Grigio, Barone Rosso, Italy",523000007,42,,,,,,
4485,80114,23,"00000000	",2500,25002,,"5oz Pinot Gris, King Estate, Oregon",523000008,42,,,,,,
4486,80116,23,"00000000	",2500,25002,,"5oz Riesling, The Seeker, Mosel, Germany",523000009,42,,,,,,
4487,80118,23,"00000000	",2500,25002,,"5oz Sancerre, Hubert Brochard, France",523000010,42,,,,,,
4488,80120,23,"00000000	",2500,25002,,"5oz Sauvignon Blanc, El Correo, Chile",523000011,42,,,,,,
4489,80122,23,"00000000	",2500,25002,,"5oz Sauvignon Blanc, Joel Gott, California",523000012,42,,,,,,
4490,80124,23,"00000000	",2500,25002,,"5oz Sauvignon Blanc. Merry Edwards, Russian River, California",523000013,42,,,,,,
4491,80126,23,"00000000	",2500,25002,,"5oz Vinho Verde, Broadbent, Portugal",523000014,42,,,,,,
4492,80128,23,"00000000	",2500,25002,,"5oz Pinot Grigio, Barone Rosso, Italy",523000015,42,,,,,,
4493,80130,23,"00000000	",2500,25002,,"5oz Vinho Verde, Broadbent, Portugal",523000016,42,,,,,,
4494,80132,23,"00000000	",2500,25002,,"5oz Chardonnay, Chalk Hill, Sonoma, California",523000017,42,,,,,,
4495,80134,23,"00000000	",2500,25002,,"5oz Bordeaux Blanc, Cote Puyblanquet, France",523000018,42,,,,,,
4496,80136,23,"00000000	",2500,25002,,5oz Ecco Domani,523000019,42,,,,,,
4497,80138,23,"00000000	",2500,25002,,"5oz Sauvignon Blanc, El Correo, Chile",523000020,42,,,,,,
4498,80140,23,"00000000	",2500,25002,,5oz EOS,523000021,42,,,,,,
4499,80142,23,"00000000	",2500,25002,,"5oz Chardonnay, Hayes Ranch, California",523000022,42,,,,,,
4500,80144,23,"00000000	",2500,25002,,5oz Henry Of Pelham,523000023,42,,,,,,
4501,80146,23,"00000000	",2500,25002,,5oz Henry of Pelham ‘Three Hill’s Estate’,523000024,42,,,,,,
4502,80148,23,"00000000	",2500,25002,,"5oz Sancerre, Hubert Brochard, France",523000025,42,,,,,,
4503,80150,23,"00000000	",2500,25002,,"5oz Sauvignon Blanc, Joel Gott, California",523000026,42,,,,,,
4504,80152,23,"00000000	",2500,25002,,5oz Joseph Drouhin,523000027,42,,,,,,
4505,80154,23,"00000000	",2500,25002,,"5oz Pinot Gris, King Estate, Oregon",523000028,42,,,,,,
4506,80156,23,"00000000	",2500,25002,,5oz Le Clos Jordanne,523000029,42,,,,,,
4507,80158,23,"00000000	",2500,25002,,5oz Naturalis,523000030,42,,,,,,
4508,80160,23,"00000000	",2500,25002,,5oz Peller Estates,523000031,42,,,,,,
4509,80162,23,"00000000	",2500,25002,,5oz Peller Estates 'Private Reserve',523000032,42,,,,,,
4510,80164,23,"00000000	",2500,25002,,5oz Peller Estates Private Reserve 'Late Harvest',523000033,42,,,,,,
4511,80166,23,"00000000	",2500,25002,,"5oz Chardonnay, Selk, Chile",523000034,42,,,,,,
4512,80168,23,"00000000	",2500,25002,,5oz Stoneleigh Marlborough,523000035,42,,,,,,
4513,80170,23,"00000000	",2500,25002,,5oz The Calling 'Sonoma Coast',523000036,42,,,,,,
4514,80172,23,"00000000	",2500,25002,,"5oz Riesling, The Seeker, Mosel, Germany",523000037,42,,,,,,
4515,80174,23,"00000000	",2500,25002,,5oz Thirty Bench Winemakers,523000038,42,,,,,,
4516,80176,23,"00000000	",2500,25002,,5oz Trius,523000039,42,,,,,,
4517,80178,23,"00000000	",2500,25002,,5oz Wayne Gretzky No. 99,523000040,42,,,,,,
4518,80180,23,"00000000	",2500,25002,,"5oz Sauvignon Blanc, Wither Hills, New Zealand",523000041,42,,,,,,
10897,123829,23,"00000000	",2500,25002,,"5oz Sauvignon Blanc, Melorosa",523000042,42,,,,,,
4519,80182,0,"00000000	",2500,,,**END 5OZ WHITE WINE RANGE **,523999999,42,,,,,,
5067,79908,23,"00000000	",2500,25002,,**BEGIN 9OZ WHITE WINE RANGE **,524000000,42,,,,,,
5068,79910,23,"00000000	",2500,25002,,"9oz Bordeaux Blanc, Cote Puyblanquet, France",524000001,42,,,,,,
5069,79912,23,"00000000	",2500,25002,,"9oz Chardonnay, Chalk Hill, Sonoma, California",524000002,42,,,,,,
5070,79914,23,"00000000	",2500,25002,,"9oz Chardonnay, Rhys Vineyards 'Santa Cruz Mountains,' California",524000003,42,,,,,,
5071,79916,23,"00000000	",2500,25002,,"9oz Chardonnay, Selk, Chile",524000004,42,,,,,,
5072,79918,23,"00000000	",2500,25002,,"9oz Chardonnay, The Calling, California",524000005,42,,,,,,
5073,79920,23,"00000000	",2500,25002,,"9oz Chenin Blanc, Lieu Dit, Santa Ynez, California",524000006,42,,,,,,
5074,79922,23,"00000000	",2500,25002,,"9oz Pinot Grigio, Barone Rosso, Italy",524000007,42,,,,,,
5075,79924,23,"00000000	",2500,25002,,"9oz Pinot Gris, King Estate, Oregon",524000008,42,,,,,,
5076,79926,23,"00000000	",2500,25002,,"9oz Riesling, The Seeker, Mosel, Germany",524000009,42,,,,,,
5077,79928,23,"00000000	",2500,25002,,"9oz Sancerre, Hubert Brochard, France",524000010,42,,,,,,
5078,79930,23,"00000000	",2500,25002,,"9oz Sauvignon Blanc, El Correo, Chile",524000011,42,,,,,,
5079,79932,23,"00000000	",2500,25002,,"9oz Sauvignon Blanc, Joel Gott, California",524000012,42,,,,,,
5080,79934,23,"00000000	",2500,25002,,"9oz Sauvignon Blanc. Merry Edwards, Russian River, California",524000013,42,,,,,,
5081,79936,23,"00000000	",2500,25002,,"9oz Vinho Verde, Broadbent, Portugal",524000014,42,,,,,,
5082,79938,23,"00000000	",2500,25002,,"9oz Pinot Grigio, Barone Rosso, Italy",524000015,42,,,,,,
5083,79940,23,"00000000	",2500,25002,,"9oz Vinho Verde, Broadbent, Portugal",524000016,42,,,,,,
5084,79942,23,"00000000	",2500,25002,,"9oz Chardonnay, Chalk Hill, Sonoma, California",524000017,42,,,,,,
5085,79944,23,"00000000	",2500,25002,,"9oz Bordeaux Blanc, Cote Puyblanquet, France",524000018,42,,,,,,
5086,79946,23,"00000000	",2500,25002,,9oz Ecco Domani,524000019,42,,,,,,
5087,80228,23,"00000000	",2500,25002,,"9oz Sauvignon Blanc, El Correo, Chile",524000020,42,,,,,,
5088,80230,23,"00000000	",2500,25002,,9oz EOS,524000021,42,,,,,,
5089,80232,23,"00000000	",2500,25002,,"9oz Chardonnay, Hayes Ranch, California",524000022,42,,,,,,
5090,80234,23,"00000000	",2500,25002,,9oz Henry Of Pelham,524000023,42,,,,,,
5091,80236,23,"00000000	",2500,25002,,9oz Henry of Pelham ‘Three Hill’s Estate’,524000024,42,,,,,,
